"","PTPN21","ATAD3A","HFE","ITGB1","FOXC1","NT5E","OSMR","OGDH","EPB41","LMNA","ARHGAP29","WWC2","PAXBP1","GNG12","ADAM9","CLASP2","POLR2B","MICALL2","VIM","QDPR","RBMX","MYO1E","PLD1","RBPMS","RASAL2","CLIP1","CTNNA1","UACA","AHNAK2","LPP","SH3D19","VHL","KIFC3","DAZAP1","PARVA","CAST","GSN","ZNF92","EGFR","ALDH3B1","ZNF589","FNDC3B","C22orf34","RPS11","KHDRBS1","NONO","RPL14","RPS6","EEF2","RPS3A","ACTN4","RAD21","S100A11","CTSA","NACA","LAMC1","S100A10","NOP56","EPAS1","RHOC","ACTN1","CD59","ANXA1","CTTN","PXN","THBS1","ITGB5","HTRA1","TNFAIP1","PLS3","ANXA4","EMP1","VAMP3","PLEC","TRAP1","NQO1","SQSTM1","USP7","LAMB1","TGFBI","DUSP3","ANXA2","CALD1","IER3","HSPG2","SRSF1","SAFB","LBR","MYOF","HDAC2","CTDSPL","PLK2","EXT1","TJP1","SDC4","WWTR1","BLMH","MVP","NNMT","ITGAV","PRSS23","CPSF6","CRIM1","S100A13","SERPINE1","AXL","GPC1","FHL2","AMOTL2","PAPSS2","MDC1","CAV1","PRPF19","GPRC5A","DOCK1","CLK2","UPP1","THOP1","DCK","CAV2","EZH2","EPHA2","MED12","MET","BCL2","RBMS1","ARHGEF17","SEMA3C","IGFBP6","VRK1","MAPT","KDELR3","BCAR3","RAB32","GULP1","CD151","F3","SLC43A1","FOSL1","CXCL1","CDC7","PPIC","NUAK1","DKK1","GABPB1","LTBP2","MYB","POLA1","RHOH","CLASRP","ATF5","ITGA2","RBMS2","SMAD3","FOSL2","DAG1","UGP2","SV2B","SNX7","BLM","ASPH","ASAP2","CYTH3","GIPC1","OGT","ARID1A","SERPINH1","NCKAP1","PPP2R3A","FAM214B","ZNF711","PRKCB","ABCC3","CAPN2","CCND1","RPL22","FSTL1","HMGB2","UBR5","LGALS3","RBM10","CORO1A","CXCR4","TFPI2","RGS16","TM4SF1","PPAT","SUGP1","TGFB1I1","RIN2","NCKAP1L","PHLDA2","LAMA5","B4GALT4","RAB11FIP5","HSPA2","AHNAK","SUGP2","PNISR","IFITM3","NUP210","EPB41L1","RRAS","RND3","SAMD4A","PHF8","PXDC1","LRRC8B","SLC35D2","YAP1","RPS12","FAM114A1","DCBLD2","MYO1C","MIR22HG","CCDC88C","SPATS2L","LAMB2","S100A6","TMBIM1","RAB31","SNX5","UBE2H","GNL3","TNS3","BAG3","PHLDA1","CLDN1","TNFRSF12A","RCL1","ZDHHC7","AVPI1","RHBDF1","SNX24","MSL2","RNF138","UPF3B","KRI1","IGF2BP2","YEATS4","EDN1","PLEKHA1","UBTD1","FKBP10","CAMKV","NARF","CCDC68","ATAD5","RPL15","TBC1D2","ALS2CL","BCAR1","SLC25A19","STRBP","NTN4","LATS2","DTNBP1","TCHP","C19orf33","ARHGAP9","KIAA1191","ERRFI1","HIBADH","PREX1","SMAP2","SLAIN1","NCEH1","VASN","TIFA","KDM2B","IER5L","SHISA4","KLHL8","SGMS2","FBXL17","PDIK1L","BCL9L","GPX8","L3HYPDH","BEND3","S100A16","SDSL","RASAL3","PUSL1","SH3RF2","BEND4","KCNJ11","KRT80","C20orf96","ZNF708"
"GSM718769_AGR08.564.CEL",3.650577902,4.571409664,3.014150001,5.749053632,5.694590067,3.196602213,3.815700198,4.812121331,4.514988599,3.35862347,3.251483752,4.604592412,4.840740872,3.38223214,3.689874394,3.560311017,2.938119202,4.497509647,3.158647817,4.287871729,7.400843793,3.382186127,3.416877707,3.05781933,3.336346367,3.294222098,3.19133213,3.273000111,4.059997457,3.464200649,4.46446962,4.352531014,4.089466105,3.555856511,4.434626398,3.710787431,4.015750881,3.039688017,9.778679766,5.756147269,3.396715099,4.168133813,3.883190393,7.741463515,6.714175276,8.237032203,4.000811741,7.155436922,7.34674981,5.239438631,5.445707159,4.402328583,5.990279513,5.843424142,4.213542007,5.132959333,7.496665667,4.877793329,5.660634205,4.606204728,6.213907726,3.610609831,5.373522108,5.73053721,5.721367144,3.806157487,4.33562845,6.723233296,4.937748351,6.237969,4.699479925,4.15348256,4.627865896,6.342640364,6.236517494,4.238964511,5.573887102,7.180031177,3.144915138,6.318742697,5.205557366,7.581387829,5.359089372,8.302801348,4.565379038,3.556896384,3.49927318,6.791509926,6.75434826,6.916880511,4.142349614,3.39809485,5.082828237,7.261810137,6.667974864,4.961545332,4.525048016,4.303279538,6.019264997,6.578402146,4.702923509,4.449034248,4.238321461,5.686108098,6.043270814,5.248582127,4.023302453,4.95818403,5.929406418,3.738087892,4.49161578,5.137498668,5.09803438,6.20440008,4.135060125,6.749107423,4.900607265,4.812064803,4.288781871,3.962525655,4.394310658,3.977797489,4.574717927,5.727059225,4.187803601,5.310907166,6.869417624,3.707866579,4.456106308,5.829809207,4.63860035,6.790458228,4.595875996,5.087911248,4.297097701,5.615433622,5.790151315,4.603051527,4.264118264,4.131436397,5.451416497,7.87604167,5.585752928,3.904996747,5.26678969,6.70492025,4.692830534,5.604883219,5.226638872,8.389871922,4.884444958,3.260477883,4.435805168,4.441484885,4.259193457,7.091454175,3.892336918,5.55778157,3.294683696,5.517653557,3.305139572,3.875401362,4.940866201,7.245641042,5.199367384,4.421285794,4.38763254,3.23220402,3.786437304,5.824049335,3.200260972,3.195359155,7.184887856,5.099621984,7.071888287,9.937472942,5.065559783,8.7709959,6.445027875,6.604511212,4.335702738,4.670677161,3.902338204,3.203000912,5.62442984,8.523805132,5.002118593,7.919780182,6.56714708,7.445799706,4.586016004,7.040421564,5.888845545,4.391758334,5.461179011,3.775195455,6.151093886,3.85568898,7.048677049,5.817475355,4.650533302,3.88461974,3.485787918,5.022506163,4.060330316,6.297465118,6.694433349,3.018625821,3.76352045,6.482958248,6.61345804,6.141546922,3.62161906,7.117168016,6.673564759,3.11046935,2.912028394,5.71145439,5.189586735,5.729628587,6.344303529,5.727878328,5.598444379,3.84571762,5.228681165,5.593413137,5.333297668,3.676643095,7.238949159,5.593585787,5.674729932,5.91675001,5.971507741,4.256083997,3.580230526,3.47412746,4.445509571,5.783775862,9.278325307,2.936252624,5.263995853,4.205443497,4.646926999,4.909913174,5.329189158,4.447040101,4.098730264,4.557172163,7.496700389,5.385751939,6.172007354,6.452497559,5.422197915,6.008559692,3.699380078,4.342693708,5.345342882,5.830279501,5.668625626,6.06636585,6.527528407,4.32436786,4.254063228,3.799432338,5.046866216,2.944411514,3.366432665,6.191202067,3.728299394,4.324935479,5.30623471,4.851944576,7.120704771,3.235950381,7.027165797,3.823768028,7.163083979,3.435581445,4.222357041,5.239063428,7.464473675,3.713626311,6.401647879,5.186331882,4.354384446,3.315265814,3.903999068,4.980248625,4.015868602,3.353853759
"GSM718770_AGR08.567.CEL",3.807153565,4.280317228,3.17445328,5.610717967,5.913101199,4.992462494,3.807957335,4.89393518,4.507749635,3.594938806,3.612303646,4.743812113,4.672694921,3.523628123,3.945047234,3.544874391,2.938119202,5.542681834,3.314566088,4.16599817,8.60676278,3.128472808,3.184908697,3.291252775,3.421483475,3.242000889,2.880351431,3.19941728,4.051797947,3.561608562,4.564823596,4.271156483,4.814811926,3.446666668,4.623614917,3.836368504,4.394307167,3.153340452,8.312569906,5.939610923,3.551597382,4.116020649,3.831132999,8.766727377,6.601159767,9.102761323,4.519854969,9.715996674,8.878332519,5.187325467,5.122404371,5.219572685,5.336263984,6.543406301,4.066249293,5.496053421,8.09961457,4.620463888,7.740633891,4.586939925,7.358848465,3.918180577,5.254534027,7.532933267,5.774116078,3.856404442,3.997887405,6.372111287,5.038530395,7.601311925,4.276303068,3.240584919,6.034630065,5.875106267,6.301275665,3.706087357,4.899911938,9.592195909,3.162078462,7.376967755,5.502075495,7.274599579,5.631539547,8.360040709,4.277838128,3.607319927,3.758825481,6.823595115,7.44527399,6.305187994,5.247349505,3.506303241,6.269704831,8.313561743,7.948913523,4.641943532,3.949547122,4.781418083,7.165723123,6.494858285,4.894284034,5.068815214,4.63367165,6.360403553,5.924748875,5.562281071,3.732586648,5.532161948,6.034102102,4.904301247,4.362635524,4.606473051,5.313447343,7.068364857,4.738221185,6.888863051,5.058971776,4.773247436,3.352049448,3.887855015,4.457852787,5.77964843,4.556693135,6.059563239,4.220270075,4.439962349,6.524115528,3.730931646,4.821412635,5.790855024,4.906543671,7.287588515,4.141516288,5.052592849,3.30899174,6.08423615,6.091223235,4.704896057,4.319083819,3.698782211,5.887095331,9.223773391,6.703692985,3.448601589,4.779020309,7.2882204,4.094218315,5.444282992,4.914594419,8.403686449,4.721139029,3.549834818,4.621139683,4.488116964,4.157027778,7.118928577,3.805075136,4.640672828,3.650990541,5.512831528,3.375337546,4.013232286,4.493694674,7.382259615,5.812877474,4.123652689,4.093736589,2.789005211,3.917816956,5.399323054,3.000304509,3.255597803,10.20825663,6.444841575,6.978496992,11.62484392,5.1080702,8.744065153,7.224834013,7.773038339,4.557204094,4.62106873,4.203670854,7.569685057,5.505917158,7.362431241,4.677170614,9.160793133,9.236280764,7.731982673,4.456193828,11.05485755,6.844571102,2.862476269,5.794435391,3.738975378,5.765409352,3.582829145,8.839102865,6.753106435,4.707150482,4.033233959,3.75186761,4.082845615,4.701465481,6.938987595,6.706052302,3.470567416,3.877564815,5.806283766,7.25056063,5.602981688,4.151726557,8.092776863,6.835917193,3.087689621,3.064974354,6.068962419,6.119087337,5.575437204,6.918849302,6.508189394,5.589737647,4.114105216,6.219368747,5.271364672,5.627115884,3.363282613,7.527435219,5.507418169,6.065802423,6.456172112,6.817287301,4.200521385,3.54218508,3.353001797,4.214267188,5.863121933,10.81694697,2.763981526,4.591767027,4.700287147,4.777782247,5.090649675,5.429075513,4.406209498,4.584198679,4.342192116,7.846520533,5.534546441,6.260368044,5.925068838,5.656550755,5.451861294,5.036251465,4.450962138,5.729212139,6.06701789,6.529278408,6.468242135,6.829487666,7.874534226,4.32495758,4.320074349,4.722064378,3.651522346,3.408354116,5.947619359,3.787074714,4.301373476,5.947231346,4.735657364,7.147729149,4.38071141,7.699284848,3.679555228,7.478395053,3.973636927,4.918173935,4.948937324,6.476921119,4.131184399,6.479155886,5.237151195,4.452349199,3.432090516,3.972836729,4.878168497,4.160791545,3.303506536
"GSM718771_AGR08.568.CEL",3.978347861,4.298486098,3.149692622,4.880335172,5.9110724,3.195391351,3.66383357,4.854423351,4.545536796,3.409861821,3.707565755,4.863827131,4.75437033,3.615684244,3.631063983,3.728821542,3.033375104,5.081796135,3.306688187,4.993062703,6.982789463,3.691173096,3.645103988,3.529575748,3.245397391,3.149082949,2.944618853,3.203519597,3.768889681,3.768856576,4.574100714,4.443239715,4.160512522,3.656814387,4.745663369,4.21832915,5.001999427,2.993358633,9.255401376,6.105112762,3.421239854,4.209425461,4.072998836,7.89197203,6.690310342,8.909293844,4.697111694,7.911547394,8.703690897,4.564625145,5.132932703,5.332144507,4.315642579,5.879411484,4.161180947,6.085128795,7.690775261,4.436445179,5.097708192,4.300327565,6.208406882,3.618225414,5.924722075,6.565695642,5.660469008,4.02218284,4.275527002,6.581908832,5.370635047,6.181848849,5.182009617,3.465575769,6.127996062,6.083105935,6.775047449,4.031881516,5.403457323,9.457164865,2.865158286,6.827264263,5.634921394,7.835837941,5.728701152,8.173305189,4.442358687,3.340249614,3.494868636,7.240622004,7.247132834,7.996114089,4.579599257,3.233642608,5.33266774,7.260140849,6.875071408,4.942392276,4.498254407,4.173447073,6.82535848,6.195251752,4.751034999,4.977901599,3.93581994,5.806618995,6.140626971,5.596484031,3.926365385,5.263769465,4.795322343,3.672432859,4.459287769,5.254682469,5.554755134,6.650553002,4.386102397,6.980971083,4.343447184,4.682112672,4.773548668,4.590317249,5.380117324,4.966477685,4.494929819,5.825502018,4.556376369,4.550514374,6.58244521,3.783935778,4.596586018,6.32812728,5.117067713,6.70288706,4.772278316,5.43375981,5.82819945,5.397398605,5.944046248,4.400223147,4.380886982,3.750438671,5.287980623,9.588511692,5.176963873,3.594130593,5.479778384,7.402778625,4.832733673,5.478974351,5.401154729,8.348681908,5.107861989,3.297705402,4.808695971,4.608854519,4.273261498,6.311634235,4.261914164,4.926822139,3.487547358,6.902965138,3.227280683,4.277164518,4.596956136,7.120336063,5.299611445,4.198529807,4.616916704,3.237957236,4.082699868,4.750830711,3.223729759,3.326954946,7.901492527,4.668431694,5.747014411,11.57713603,4.780750388,8.288694569,6.783731827,6.139296829,4.28003532,5.043415879,4.287545587,3.17280543,5.039233443,8.297047682,5.459477712,8.897855837,8.851590357,6.275571795,5.093934798,6.277177576,6.226735003,3.096972278,5.30776506,3.788247774,5.891152405,3.529575748,8.273663946,6.5350759,4.875526879,3.785260593,3.625331217,5.04960825,3.876346952,6.825888187,7.015432967,3.27901145,3.537698452,6.266006849,6.506431428,5.044453638,3.743243514,7.857789657,6.649976585,3.420117054,3.224389928,5.747014411,5.032487778,5.729628587,6.289927058,6.284666251,6.211117324,4.184697361,4.245324187,5.788382208,5.507285855,3.475169682,7.156905372,5.5384574,5.34301299,5.920307561,5.25099244,4.005667299,3.372991985,3.522066764,4.28502062,5.956335346,10.51058156,2.948182788,4.563900631,5.685435822,4.54864936,5.123337146,5.582274469,4.691322486,4.056307902,5.114281776,7.789980669,5.934942517,5.990841523,5.814920234,6.120090317,6.623528766,3.770125296,4.690229417,5.839873719,6.928548995,4.249341066,5.983475009,7.018425717,4.678723561,4.268718351,3.815760054,4.936413413,2.898479432,3.956843012,5.334070634,3.415873945,4.607623206,5.523977499,5.136432148,7.393151444,3.021912778,7.677030746,3.511799752,7.709971338,3.335180149,4.535804626,4.934384367,6.850557557,3.964920016,6.352287438,5.794187303,4.516457412,3.553411284,4.371892175,4.667461067,3.84443573,2.975139403
"GSM718772_AGR08.571.CEL",3.858161999,4.289777581,3.170218402,5.290675562,6.634656772,4.032768958,3.716063852,4.731861848,4.508269245,3.16055319,3.560929222,4.87388733,4.451055226,3.752939859,3.804226768,3.83464926,3.07055272,4.794754828,3.205921783,4.402957495,7.015302934,3.212505612,3.290031338,3.240021471,3.304853011,3.335970811,2.930599909,3.17766292,3.881290764,3.489171788,4.197019205,4.175542833,4.642489279,3.500648268,4.862647339,4.310507169,4.460297339,3.131327752,7.827241391,5.722809218,3.093504931,4.241678319,3.833672079,8.852952503,7.328183988,9.788957677,5.771315312,9.753015604,8.870277742,6.632605743,5.397699765,4.639924104,6.038199846,7.358749561,4.934277765,5.378354486,8.859122584,4.596927991,7.455788709,4.874417161,8.748383795,4.118326208,4.439010922,8.383062395,5.868354287,3.432701446,3.868568303,6.177516613,5.689182078,7.32695626,4.996330907,3.529575748,6.394495012,6.260518863,6.488506938,3.927813508,7.209793194,9.423121547,3.180054565,7.921214981,5.478823899,8.889063218,5.377919061,9.134800354,4.269736347,3.501414275,3.676415941,8.752925248,7.501383582,7.708236047,4.76445609,3.741025666,5.912535117,8.327263179,7.806503407,4.63704203,3.957981699,4.237414032,8.495873697,7.004103911,5.737782742,6.14519073,5.020764353,6.06059331,6.367939244,5.363224732,3.962805264,4.79354455,6.167464692,4.436452379,4.442415104,5.073658394,6.096032896,9.106029245,3.976738203,7.255417138,4.903564079,4.950686918,4.339508678,4.191189844,4.344849894,4.877056131,4.474550703,5.314898219,4.088483473,4.355667377,6.586197161,4.357516617,4.323641745,7.225306809,4.528020335,7.167896124,4.520307359,5.048198268,5.650564238,5.800085114,5.05495818,4.646836084,4.118457602,4.34501059,6.743139474,9.913082123,6.633269068,3.37333623,5.306311956,6.584365914,4.103865067,5.478974351,4.918054171,7.644424969,4.506444102,3.323089233,4.881993814,4.489171157,3.843569145,7.827074318,3.98695787,4.089466105,3.806287554,5.268747861,3.306347657,5.268747861,4.493087998,7.201560769,5.720500266,3.936168949,3.906844438,3.452091888,3.490376479,5.041351272,3.097010373,3.035923008,5.526309416,6.529891028,6.226573756,12.05268602,5.674322103,10.32165778,7.48327399,8.599165575,4.664193864,4.777335591,4.044269153,3.005741901,5.414526674,5.246806774,5.435686725,8.734414543,8.664063044,8.315930214,4.032168876,8.740357167,6.756166373,3.135821772,5.636081249,3.534511832,6.541273628,3.623136559,9.650574906,6.843854015,4.477770201,4.697631532,3.706317284,5.407411764,4.374668677,6.374477416,6.710501236,3.57027301,3.646233081,6.717511988,9.415732591,5.598162174,3.707683865,7.497863905,6.446632987,3.209324273,2.948812004,5.974101313,5.62108638,6.098341977,6.658838195,6.468894719,5.122331988,4.302354198,8.054733232,5.349991068,5.202166561,3.253291008,7.284670918,5.681053301,6.280608675,5.67876805,5.675123107,4.559893942,3.443103585,3.627449499,5.342781765,6.074268757,9.387504575,3.067866533,4.248706414,4.392352088,4.386496307,4.977669655,5.133616182,3.861379963,4.758747284,4.659898763,9.987180506,5.383962788,6.208828211,6.085402306,5.963300399,5.462736745,4.056995813,4.291510234,5.470037937,6.54180814,7.70431786,6.393695096,6.694324237,6.489871151,5.962232347,4.016136058,5.105538727,3.067697448,3.16055319,6.060364616,6.1481518,4.568718987,6.51100735,4.596946529,7.337166691,3.370328393,7.912177528,3.538382871,7.295500336,3.628643874,4.516706631,5.585265715,6.791762024,4.200668193,7.03357788,5.163676151,4.080597642,3.373223771,3.987105921,4.478586659,3.802924212,3.464724441
"GSM718773_AGR08.574.CEL",3.610594881,4.318188823,3.151579376,5.814806544,5.98845102,5.626774852,3.760571614,4.665437484,5.042313384,3.680195369,3.456695135,4.377932474,4.534416211,3.42054129,3.728586851,3.844951434,3.291252775,4.764657729,3.374760892,4.30627305,7.72497332,3.301647158,3.406781014,3.359729963,3.359790995,3.164667946,2.979057162,3.203620065,4.001674786,3.255885278,4.403162348,3.864974004,4.146482717,3.219901752,4.609250153,3.517919005,4.070048191,3.322392047,7.77522007,5.78259934,3.364648077,4.05195263,4.085166531,9.60762415,7.319788833,9.360270458,6.422734243,10.78310603,8.815246442,6.148465893,5.353319229,4.55725926,5.751051284,6.936336998,4.688238212,4.080938122,8.29995383,4.84700729,7.128155099,4.213344934,6.523025751,4.476267737,5.972663474,8.160498654,5.515158166,3.720574483,4.154896749,7.026093329,5.66299731,7.026093329,5.659076036,5.905808114,6.9226462,6.391480692,6.644435002,3.708692874,4.973943216,9.331440715,3.480667346,8.173235772,5.356860562,8.856099862,5.669776514,8.767463928,3.83427279,3.470077406,3.675364041,7.960430125,8.0983389,6.55345357,4.81877507,3.80727383,6.178503587,7.732912794,7.755803944,4.52671466,4.319359955,4.997068126,9.300633829,7.091700647,5.334386828,4.804302026,5.104447859,5.66299731,6.313282314,5.553787599,4.321609413,5.199991523,5.602055408,5.497746053,4.152979049,5.178643482,5.903084832,8.185910984,4.588007935,6.777147722,4.713997844,4.337047026,4.093332195,3.624012903,4.184267242,4.646539929,4.546014561,6.732595917,4.258978297,4.555433739,6.081787761,4.055109009,4.990109262,6.052474991,4.767686394,7.625436885,4.557670464,4.601265348,3.952743243,5.642278711,5.823970657,4.638985494,4.189509914,3.726709632,5.032231466,10.17257097,6.353646184,3.30369787,4.725839741,7.064917153,3.408526289,5.886527545,4.891918041,8.19337687,4.143348653,3.246185252,4.386200858,4.441484885,4.216755413,7.020262561,4.384298436,3.955929143,3.764368976,5.223737721,3.267782819,3.864752225,4.433080568,7.281732532,5.210934815,3.999106903,4.185175095,3.351990371,3.838862698,5.346686354,3.289830966,3.056550488,9.949165695,7.488164929,6.993528166,12.42328774,4.911617834,8.673348104,6.778261816,8.454811345,4.651452174,4.495317579,4.146482717,3.429369527,5.070834052,8.507044928,5.42655194,9.372090787,8.723996325,8.128920009,4.330237495,9.89120593,6.521422661,3.045641122,5.584116686,3.641975299,6.205232087,3.681504886,8.555621245,6.858833072,4.09240884,3.841592158,3.875605696,4.765891562,3.895000195,6.104754524,6.639478805,3.470932521,3.64865905,8.21305978,8.618589602,5.590455583,3.575370021,8.587535105,6.14979881,3.25439684,3.348689805,5.650550008,7.031222079,5.839176895,7.233923087,5.984501195,5.703107581,5.032156339,6.40667685,5.872346522,5.096139703,3.204411582,6.966636718,5.775369331,5.935099103,5.868560177,5.98257495,3.804052313,3.577270434,4.056899755,4.247525141,5.430065204,8.84337864,3.156839088,4.258387581,4.16132629,4.54911766,5.074679934,5.180637764,4.348578974,4.460039988,4.05639644,10.64775055,5.845258889,5.904981126,5.904322788,5.593172376,5.965454582,5.083913579,4.257641254,5.534071419,6.111535442,9.327793504,6.179735784,7.744176494,7.874998535,5.743124092,3.658921188,5.358520986,3.14958005,4.765891562,6.069553435,4.683204024,4.302457142,6.04313664,4.835881419,7.873562694,4.794086728,7.98405126,3.69262317,7.251313411,4.717428541,5.31206945,4.876577113,6.912514839,3.61277016,6.520851626,4.765891562,4.637740582,3.351899026,3.766845642,4.802698253,4.037841422,3.906641631
"GSM718774_AGR08.576.CEL",3.911968662,4.042930455,3.137678196,5.028761444,7.137188767,6.281903401,3.785072838,4.476917632,4.536034312,3.198452007,3.511527393,4.705394097,4.140398645,3.5983934,3.534787045,3.599786947,3.064406602,5.029779764,3.172954268,4.468458477,8.311392315,3.323415828,3.19950369,3.332449741,3.131213188,3.336954834,2.928388634,2.96620556,3.807115031,3.444922924,4.74097059,4.219407459,4.178081993,3.602176247,4.102830231,4.048890419,4.272430521,2.904958584,8.497637448,5.641344899,3.519992547,4.022385787,3.639878291,8.078082859,6.624054207,9.623005744,4.349801098,8.358596647,8.22905758,5.000833885,5.593419781,4.71081398,5.402124626,5.794405055,4.024002482,5.653034338,7.41696393,4.620463888,6.117255635,4.379176729,7.337040885,4.319272708,5.164949564,7.284935444,5.774939846,3.599191204,4.302326699,6.627269556,5.634075173,6.804516511,5.035944388,4.3621544,7.054742563,5.825285821,6.812416446,3.916008878,5.602222913,9.851329044,3.108794028,7.639427718,5.420475658,7.905182067,5.423666056,9.12680795,4.28595049,3.566121415,3.258262203,7.708152131,7.29753563,7.434663178,4.791059437,3.377097641,6.497766777,7.530954469,7.301629631,4.645985284,4.390911471,4.229331243,8.365522423,6.414288397,5.01323095,5.102462166,4.637712166,5.826425102,6.011295622,5.493049228,3.884801996,5.400142804,5.551697085,4.318209832,4.475110054,4.345092439,5.742061595,7.664251654,4.464797464,7.120235982,5.177600344,4.664667071,3.28976723,3.67713694,4.543551554,5.684904542,4.276380721,6.596632345,3.718377374,4.752004572,6.506170901,3.801234322,4.940463069,5.928935617,4.679856054,7.782005433,4.427433681,4.979855643,4.000790725,5.785554143,5.494143788,4.688469578,4.409990272,4.435884821,6.148641265,10.84201762,6.698701648,3.729311836,5.155032538,8.305968295,5.232578862,5.680291898,5.234398108,7.977698959,4.61106321,3.363623217,4.549982662,4.382151577,3.704110266,6.57267139,3.885382871,4.177173034,3.808565994,5.468018774,3.270690697,4.4507386,4.658494334,7.206304806,5.664950848,4.129916663,4.225660318,3.239555362,3.996408611,5.118674108,3.225199166,3.292825274,9.955934645,6.754560133,5.550721564,11.81229577,5.941257144,9.75687855,7.110007027,8.712967042,4.681134552,5.105785402,4.68679067,3.489171788,5.245014339,6.486304328,4.752004572,8.63261656,8.834349489,9.271126504,4.454414989,9.723340604,6.789932726,3.069302475,5.495573313,3.803799952,5.906955318,3.313625029,9.168243313,6.579066192,4.595277109,4.350020592,3.716476815,4.964164603,4.518018359,5.878861183,7.193743263,3.75465227,3.841183685,6.911555468,6.909039141,5.78226376,3.697503126,8.028150867,6.993710851,3.244585782,3.171704741,5.4711632,6.146554692,5.821190059,6.799086811,6.130633239,5.479273302,3.603377039,7.111056981,5.361946047,5.411482911,3.33866732,7.297662017,5.580997985,5.827446791,5.568384873,6.325539108,4.377368972,3.09033046,3.871986249,4.943552487,5.727742956,9.397158817,2.830015061,4.295159329,4.28595049,4.796933911,4.975861388,5.22839754,4.18138724,4.453111216,4.724074095,7.885931216,5.070547794,5.888073241,5.855542878,5.74083989,5.510796004,4.468782103,4.111956535,5.973306391,6.505029684,7.688887898,5.991957924,7.020813726,5.986586424,4.347793864,4.174293914,4.951448938,3.039718446,3.779210896,5.905645989,3.734413488,4.340408745,5.98078275,4.727246797,6.736276313,3.818398892,7.863020605,3.67596323,7.322549303,5.144395344,4.240652056,5.110779526,6.51014723,3.928702416,6.558798091,4.994435595,4.436648122,3.23149169,3.934846582,4.830414013,4.224650784,3.346464555
"GSM718775_AGR08.577.CEL",3.610616874,4.565998214,3.207707865,5.838685717,5.591539929,5.684763546,3.569789826,4.509241819,4.781598203,3.263754961,3.446312163,4.773136741,4.492807662,3.383994704,3.799588394,3.461369654,2.935247899,5.001279679,3.341390947,4.48738955,7.60177485,3.42022796,3.315823234,3.362387731,3.438983516,3.328030148,2.987790753,3.078023278,3.575736999,3.601261504,4.493277377,4.029473547,5.015482697,3.627498644,4.551122503,3.884234527,4.02904791,3.143269838,8.295527083,6.069242142,3.161473862,4.033396565,3.978999761,8.203426831,6.585516828,9.600865027,4.265346304,9.344270041,8.810967604,5.450449482,5.106213105,4.801110905,5.576499611,6.330618835,3.990531133,5.324044779,7.195937849,4.745980015,7.81174714,4.729797898,6.702558778,4.298229806,4.763617212,8.319734103,5.290579653,3.578668189,4.104084347,6.528128735,5.509978849,6.972406853,4.865592203,4.298145528,6.55929123,5.534601599,7.056806888,4.028102413,5.577299784,9.704208102,3.158113237,7.425701831,5.327548616,7.254888248,5.306917125,8.565147229,4.379882379,3.432580545,3.642813748,8.751191346,7.392301896,6.985077558,4.775234746,3.264728474,5.980550002,7.766583132,7.361683901,4.771338301,4.325957003,4.286805629,10.23928826,6.568687535,5.264899216,5.064816761,4.6207278,5.815335651,6.492350488,5.492439833,4.053530947,5.313745919,5.664755915,4.398375154,4.045736171,4.805090632,5.603174218,8.578780517,4.614319687,6.989806928,4.833793946,4.514104111,3.96907501,3.571440465,4.403553283,4.157780147,4.557295356,4.653805583,3.997033234,4.752004572,6.431608398,3.400224808,4.403516524,5.438292389,4.769580821,6.984789531,4.511361927,4.852942826,5.458712604,5.861572904,6.274757894,4.842731955,4.306253426,4.568187048,5.14886083,9.970492302,6.970881366,3.563647073,4.887871025,7.064917153,3.939916587,5.49006733,5.473178954,7.84255537,4.471909904,3.353628709,4.807371027,4.494730471,3.884213804,7.007386094,3.998833504,4.07026542,3.787019266,5.382523702,3.306492124,4.076528395,4.570908604,7.264974397,5.101208532,4.259938105,4.189830402,3.586467629,3.908588996,5.327548616,3.161067988,3.083444312,8.569142253,6.402563506,7.000752275,11.20310758,5.054222618,8.23603382,7.330952275,7.486050494,4.858709095,4.413287534,4.579557224,3.04011189,5.393654075,6.352751406,5.14597221,8.904719333,9.778578724,8.56460997,4.769580821,10.29752753,6.663359571,2.923956807,5.818439549,3.561078765,5.617020216,3.30455327,8.483731938,6.761163839,5.001425716,4.599511705,3.616183114,4.750024958,4.17709881,6.641843565,7.01664549,3.493000918,3.596044649,6.993289806,7.37443768,5.72019793,3.6800011,7.964836533,6.761559394,3.391003045,3.034380621,5.656695612,5.957638475,5.64992979,6.945868684,6.396691448,5.429383665,3.98976015,6.459630441,5.955314904,5.103514466,3.325581639,7.340261854,5.626064848,6.162749272,6.382095819,6.309246013,4.038257277,3.248710157,3.412999695,4.439182414,5.992943686,8.395513184,2.856194565,4.578730918,4.919339874,4.786933133,4.864648338,5.179000158,4.247890715,4.404418441,4.684682438,8.38431384,5.501799613,6.062377534,5.975457744,5.790989897,5.496343191,4.259185055,4.544560706,5.471841488,6.338573408,5.759751174,5.880657077,6.881068899,5.647623933,4.391382911,3.95060769,4.83433497,2.921174202,3.549639156,6.796285927,3.904377498,4.475659737,6.036944502,5.028850885,7.711149644,4.620463888,7.820637343,3.596042185,7.21585988,3.503028944,4.36928207,5.318475557,6.615469726,4.161238281,6.259766579,5.277913727,4.395196511,3.445249698,3.793157394,4.645386055,3.949337496,3.202184384
