CELL_LINE_NAME,(5Z)-7-Oxozeaenol,5-Fluorouracil,A-443654,A-770041,A-83-01,ACY-1215,AGI-6780,AICA Ribonucleotide,AKT inhibitor VIII,AR-42,ARRY-520,AS601245,AS605240,AST-1306,AT-7519,AT7867,AZ20,AZ628,AZD1208,AZD1332,AZD1480,AZD2014,AZD3514,AZD4547,AZD4877,AZD5438,AZD5582,AZD6094,AZD6482,AZD6738,AZD7762,AZD7969,AZD8055,AZD8186,AZD8835,AZD8931,Afatinib,Alectinib,Alisertib,Amuvatinib,Apitolisib,Ara-G,Avagacestat,Axitinib,BAM7,BAY-61-3606,BI-2536,BIBF-1120,BIX02189,BMS-345541,BMS-509744,BMS-536924,BMS-754807,BPTES,BX-912,BX795,Belinostat,Bexarotene,Bicalutamide,Bleomycin,Bleomycin (10 uM),Bleomycin (50 uM),Bortezomib,Bosutinib,"Brivanib, BMS-540215",Bryostatin 1,C-75,"CAP-232, TT-232, TLN-232",CAY10566,CAY10603,CCT-018159,CCT007093,CD532,CGP-082996,CGP-60474,CHIR-99021,CI-1033,CI-1040,CMK,CP466722,CP724714,CPI-613,CUDC-101,CX-5461,Cabozantinib,Capivasertib,Cetuximab,Cisplatin,Crizotinib,Cyclopamine,Cytarabine,DMOG,Dabrafenib,Dacinostat,Dactolisib,Daporinad,Dasatinib,Docetaxel,Doramapimod,Doxorubicin,Dyrk1b_0191,EHT-1864,ETP-45835,Elesclomol,Embelin,Entinostat,Enzastaurin,EphB4_9721,Epothilone B,Erlotinib,Etoposide,FEN1_3940,FGFR_0939,FGFR_3831,FH535,FMK,FR-180204,FTI-277,FTY-720,Fedratinib,Flavopiridol,Foretinib,Fulvestrant,GNF-2,GSK1059615,GSK1070916,GSK1904529A,GSK269962A,GSK319347A,GSK429286A,GSK650394,GSK690693,GW-2580,GW441756,GW843682X,Gefitinib,Gemcitabine,Genentech Cpd 10,HG-5-113-01,HG-5-88-01,HG6-64-1,I-BET-762,IAP_5620,IAP_7638,IC-87114,ICL1100013,IGFR_3801,IMD-0354,IOX2,IPA-3,Idelalisib,Imatinib,Ispinesib Mesylate,JAK1_3715,JAK3_7406,JNJ38877605,JNK Inhibitor VIII,JNK-9L,JQ1,JQ12,JW-7-24-1,JW-7-52-1,KIN001-042,KIN001-236,KIN001-244,KIN001-260,KIN001-266,KIN001-270,KU-55933,KU-60019,Kobe2602,LCL161,LDN-193189,LFM-A13,LGK974,LIMK1 inhibitor BMS4,Lapatinib,Lenalidomide,Lestaurtinib,Linifanib,Linsitinib,Luminespib,MCT1_6447,MCT4_1422,MG-132,MIM1,MK-2206,MPS-1-IN-1,Masitinib,"MetAP2 Inhibitor, A832234",Methotrexate,Midostaurin,Mirin,Mitomycin-C,Motesanib,NG-25,NPK76-II-72-1,NSC-207895,NSC-87877,NSC319726,NU7441,NVP-BHG712,NVP-TAE684,Navitoclax,Nilotinib,Nutlin-3a (-),OSI-027,OSI-930,OSU-03012,Obatoclax Mesylate,Olaparib,Omipalisib,PAC-1,PARP_0108,PARP_9482,PARP_9495,PD0325901,PD173074,PF-00299804,PF-4708671,PF-562271,PFI-1,PFI-3,PHA-665752,PHA-793887,PI-103,PI3Ka_4409,PIK-93,PLK_6522,PLX-4720,Paclitaxel,Palbociclib,Panobinostat,Parthenolide,Pazopanib,Pelitinib,Pemetrexed,Pevonedistat,Phenformin,Pictilisib,Pilaralisib,Piperlongumine,Ponatinib,Pyrimethamine,QL-VIII-58,QL-X-138,QL-XI-92,QL-XII-47,QL-XII-61,QS11,Quizartinib,RAF_9304,RO-3306,RU-SKI 43,Rapamycin,Refametinib,Rucaparib,Ruxolitinib,S-Trityl-L-cysteine,SB216763,SB505124,SB52334,SB590885,SGC0946,SL0101,SN-38,SNX-2112,STF-62247,SU11274,Salubrinal,Saracatinib,Seliciclib,Selisistat,Selumetinib,Sepantronium bromide,Serdemetan,Shikonin,Sorafenib,Sphingosine Kinase 1 Inhibitor II,Sunitinib,T0901317,TAK-715,TANK_1366,TGX221,THZ-2-102-1,THZ-2-49,TL-1-85,TL-2-105,TPCA-1,TTK_3146,TW 37,TWS119,Talazoparib,Tamoxifen,Tanespimycin,Temozolomide,Temsirolimus,Tenovin-6,Thapsigargin,Tipifarnib,Tivozanib,Torin 2,Tozasertib,Trametinib,Tretinoin,Trichostatin A,Tubastatin A,UNC0638,UNC0642,UNC1215,VNLG/124,VX-11e,VX-702,Veliparib,Venotoclax,Vinblastine,Vinorelbine,Vismodegib,Vorinostat,Voxtalisib,WH-4-023,WHI-P97,WYE-125132,WZ-1-84,WZ3105,Wee1 Inhibitor,Wnt-C59,XAV939,XMD11-85h,XMD13-2,XMD14-99,XMD15-27,XMD8-85,XMD8-92,Y-39983,YK-4-279,YM201636,Z-LLNle-CHO,ZG-10,ZM447439,ZSTK474,Zibotentan,"eEF2K Inhibitor, A-484954",kb NB 142-70,rTRAIL
201T,,3.7384739999999996,,,5.577933,2.008393,2.0312959999999998,10.006271,0.78023,0.930811,0.012786,0.5612229999999999,3.966651,1.361429,1.598852,4.685126,0.825938,,,,,,,3.150191,,,,,2.6757314999999995,,-1.097386,,-0.292777,,,,0.321128,4.274699,3.492125,5.097377,0.295144,5.801282,4.0114055,2.692767,5.830399,1.459334,,3.205674,4.597461,2.912202,,,-3.268468,,2.67496,2.245594,1.6565,3.3356980000000003,2.754322,-3.139471,,,,2.169119,4.508563,-4.833934999999999,5.869668,5.844353,2.908075,2.807075,4.258738,4.400979,0.814141,,,3.701566,2.272664,3.8228129999999996,,2.29966,4.85396,6.2490760000000005,1.043678,3.7288410000000005,3.853814,5.322005,,1.739366,,,-1.811306,2.975588,,-3.535251,-2.439747,,,-5.948869,4.316555999999999,-3.7706730000000004,,5.2461720000000005,5.855909,-3.3214900000000003,2.1068830000000003,,1.5623790000000002,,-7.695380999999999,,-0.81418,,,,1.0697889999999999,4.920451,4.6998169999999995,1.786602,4.3141,2.2045310000000002,0.932758,0.400371,,,0.565485,2.218099,1.260885,,,5.274589,2.243024,4.212269,5.879446,1.0123659999999999,,0.164932,-0.29805,1.5160770000000001,,,0.27174699999999996,3.969706,,,5.562198,,,0.616899,,4.494199,4.987393,,-1.875254,,,4.9546529999999995,4.843276,-0.979145,-0.048783999999999994,-1.15657,1.9546709999999998,,5.174862999999999,4.0466809999999995,3.8248550000000003,5.119399,3.230882,5.8832379999999995,4.007557,3.169891,5.668141,4.383030000000001,2.041241,4.179227,3.815,5.040361,,4.558813,-0.585036,2.8596880000000002,-0.9724959999999999,-4.751446,,,,6.054042,1.291958,3.6024559999999997,4.0472269999999995,3.5197269999999996,-0.7963060000000001,-1.8375299999999999,,-4.472378,2.902063,2.972566,2.814461,5.591367,4.680281,1.3880860000000002,1.984968,3.9795879999999997,,3.4764559999999998,3.4666650000000003,4.776292,2.035593,4.949687,0.483735,-0.936866,4.252536,-2.315852,1.792672,,,,-0.913574,3.280057,2.2867919999999997,4.153364,1.2355559999999999,,,,3.219359,2.110631,,3.064978,,4.346407,,1.025596,-1.7594450000000001,,2.328186,3.5245629999999997,2.5485439999999997,,7.085319,-0.21094699999999997,3.518622,,0.49418999999999996,,,2.478132,4.0197959999999995,1.621063,,1.99259,1.114292,,3.6239760000000003,5.76,,1.8690529999999999,4.514611,4.036701,,4.992274,5.49769,4.467353,4.476338,,5.206524,-3.6755,0.9366459999999999,5.015059,3.7246620000000004,,,,5.94986,3.926253,-1.474138,4.0028239999999995,-0.16280899999999998,,3.471689,,3.986754,3.486065,,,0.026136000000000003,0.6712,3.5065690000000003,2.009012,2.792997,,-0.044095999999999996,3.452757,,,-1.7341669999999998,,-1.434395,2.52324,-5.512996,0.918427,-0.06663200000000001,-1.133641,,,4.66616,0.334865,5.664287,4.832255,,,4.318363,3.858825,2.364834,4.473232,1.564273,-4.51992,-5.332884,5.237226000000001,1.180013,4.282147,,4.454556,2.0423240000000003,,-0.116416,2.719107,3.374801,,,3.721836,4.772054,4.027355,,,4.835968,,1.305149,,,2.7492419999999997,0.548002,5.585589,5.949178,3.351214,
22RV1,2.473661,0.579462,,,5.301094,0.848493,2.074601,8.277725,1.134128,-1.781237,-3.6586300000000005,2.9638139999999997,2.867713,1.9351349999999998,1.1573959999999999,2.767895,1.657228,,3.171714,2.329536,2.8171310000000003,-0.406377,3.098268,3.2305725,-3.806839,1.352468,3.046323,3.4073260000000003,3.0549215,2.457021,1.0881105,2.281256,-0.314618,1.216847,2.1062220000000003,1.912552,3.0574535,4.315816000000001,1.134617,4.089807,-0.948408,5.7737620000000005,3.5160729999999996,1.607415,3.358735,2.6550540000000002,,2.459594,4.854604,2.721379,,1.939634,0.09927899999999999,3.602497,4.547054,2.5727439999999997,-1.4629450000000002,3.259895,3.6730665,1.938966,3.072858,4.03129,,2.913246,4.5642510000000005,-2.322167,5.884804,5.600042,3.304985,-0.256182,3.303067,3.4074489999999997,0.30230100000000004,,,3.423083,2.71145,3.839438,,2.149573,4.468794,5.2666580000000005,-2.364533,2.446534,1.823495,3.55137,6.683803,2.64496,,,0.208339,5.723089,3.499309,-3.964204,-2.975469,-1.407691,,-5.726995,4.001015,-2.5002065,2.1570650000000002,3.5101139999999997,5.61838,-4.334878,3.017009,,3.275621,3.130705,-4.953995,,0.2465,3.126964,2.5841540000000003,3.718206,1.0927639999999998,,3.8632129999999996,2.8449299999999997,2.534251,2.433294,-1.508053,0.19045499999999999,4.108658,,-1.041716,0.715974,2.7712060000000003,2.394893,,5.0802830000000005,4.009304,2.3855310000000003,5.893007,1.272722,,2.1027080000000002,-3.3456985,2.1826630000000002,1.6606759999999998,2.730066,1.7796580000000002,2.6871169999999998,5.01569,4.973747,5.8113790000000005,1.89284,0.329972,0.6597649999999999,-0.363685,3.66589,4.239546,,-2.614591,4.482514,2.64405,4.887018,4.891832,0.153791,0.4850115,0.562661,1.8214689999999998,,5.052473,3.922745,2.3085240000000002,4.677664,3.186842,5.820874,4.948097,4.488018,5.5164029999999995,2.780035,0.5043300000000001,4.6765669999999995,2.970884,3.856993,,4.2199290000000005,0.042684,2.189269,0.752103,-3.7413480000000003,4.978419000000001,4.852436,,2.485226,1.775753,1.736056,4.345949,2.685563,-0.753556,1.115831,4.5960980000000005,-2.005449,3.119382,2.727131,2.307793,3.587737,5.4665230000000005,-5.648334999999999,3.287612,2.15742,,3.221588,3.3976940000000004,2.326779,-0.72391,4.893063,1.714215,-1.360293,4.1452615,-4.088304,2.38665,-0.658439,-1.342251,3.6090430000000002,0.372201,3.333718,2.453783,3.424878,1.6291799999999999,2.257523,4.541322,,2.659582,-1.039221,1.711402,0.25550300000000004,-2.504633,4.6843385,,-0.071795,-4.535315,,3.922518,3.6941410000000006,1.456603,0.521464,10.775787,0.4752445,3.920291,1.6458,2.171516,,-2.334523,-0.197326,4.16941,-1.07449,4.438071,2.4327099999999997,2.811498,2.663088,3.840107,4.611833,,2.252672,2.680713,4.540814,,5.072332,2.981707,5.893007,3.4692190000000003,2.042216,5.151716,-4.8168735,-3.1806360000000002,5.209724,3.248255,,,,5.843564,2.9737805,-5.049723999999999,2.756854,1.187203,,3.806594,,4.8991169999999995,4.56987,2.738922,,-3.020991,3.13151,3.327862,4.4935,3.8345190000000002,2.384393,0.15545899999999999,3.2232979999999998,1.554668,3.4534239999999996,0.6209520000000001,6.073718,-2.540363,2.049819,-5.444712,1.1041020000000001,-0.232533,-1.202126,,1.116875,5.076182,-2.8946400000000003,3.880584,1.799476,1.60317,2.415865,3.8228800000000005,0.5006010000000001,2.5157529999999997,4.495071,1.3535549999999998,-4.388236,-4.6066769999999995,4.275941,1.161525,4.923494,,4.980082,-2.006646,,-0.68228,2.5093650000000003,2.3822740000000002,3.5719519999999996,3.161285,2.932391,4.066073,4.776754,,4.448199,4.818944999999999,2.583354,1.261377,,2.216868,3.4167650000000003,-0.571806,5.888332,5.893007,2.9898279999999997,-0.586084
23132-87,1.301264,1.365795,,,5.3732690000000005,1.069584,1.810023,8.5051,0.26180299999999995,-0.8810959999999999,-3.9666870000000003,1.8663880000000002,2.924239,1.958663,0.770189,2.993227,0.05268099999999999,,2.559373,0.754897,1.110853,-1.204126,3.417877,1.7324535,-4.579572,1.020534,1.061029,3.31132,0.9188715000000001,0.07131799999999999,-1.0040200000000001,1.534994,-0.5715859999999999,0.056010000000000004,1.901182,1.336529,2.845452,4.123261,2.069904,3.6209029999999998,-1.033673,5.166691,4.092960000000001,2.937838,4.940853,2.644767,,2.8458259999999997,3.852841,3.330132,,1.679245,2.091968,3.4568309999999998,3.5050510000000004,2.57959,-0.413521,3.80306,3.4657934999999997,-0.510824,0.955461,0.525526,,2.025776,5.041576,-4.096869,5.492234,3.5139669999999996,2.281869,0.295147,2.257068,4.1478019999999995,-0.28210599999999997,,,3.156094,2.106729,2.352868,,2.932049,4.751384,5.405298999999999,-1.464723,1.020845,2.279009,0.904156,6.296225,2.9284310000000002,,,-1.689555,9.309182,4.521832,-3.025001,-1.8835979999999999,-5.769436,,-5.20758,4.012147,-3.5252369999999997,2.4564310000000003,4.007907,5.497439,-2.761003,2.7864259999999996,,4.742945,2.1320669999999997,-5.482849,,-0.48833999999999994,3.228319,0.402794,2.222167,1.29253,5.4973980000000005,4.848223,1.98331,2.876785,2.631312,-0.873999,0.631576,2.720278,,-2.111984,3.3915620000000004,1.796556,2.054872,,5.368834,1.972904,2.2447060000000003,5.335146,1.519852,,1.808959,-3.8013075,2.744712,,,1.471277,3.268679,3.758079,4.226630999999999,5.497711,-0.467362,1.265526,0.383073,0.032626999999999996,5.517469999999999,4.317958999999999,,-2.3528740000000004,4.017975,3.525893,5.483242,4.689412,-0.575996,1.6277504999999999,0.837291,2.046993,,4.807815,4.592425,2.172972,4.924174,2.855069,4.674755,3.3391830000000002,2.872107,4.688848999999999,3.7569510000000004,1.386747,4.194805000000001,2.986567,5.497094000000001,,4.110231,-0.9911120000000001,2.5219419999999997,2.3943939999999997,-2.313917,4.580472,3.277415,,4.624435,-0.575516,2.915007,3.9047330000000002,3.097864,-1.557812,0.43137700000000007,3.494251,-2.605841,1.7391029999999998,1.83319,2.5416990000000004,3.062279,4.892156,-2.923371,2.091179,4.215315,,2.411028,3.1952529999999997,2.828729,0.5932569999999999,4.565796,2.0454209999999997,-0.169628,3.467718,-4.023137999999999,1.7863240000000002,-0.773048,-1.4900010000000001,2.030911,-1.21668,3.1952529999999997,2.551118,3.3337309999999998,1.396407,2.976625,4.101725,,1.695631,0.02145,2.239928,2.022255,-3.3271699999999997,4.726768,,2.3303220000000002,-3.760096,,3.35305,2.438981,0.506745,0.42603900000000006,8.524299000000001,-0.7040175000000001,3.295611,1.616212,1.700993,,,1.0843260000000001,4.508177,3.121443,,1.443049,2.2209220000000003,2.1123540000000003,4.110794,4.273055,,1.2059085,3.4253769999999997,4.158334,,,4.076535,4.026823,4.109693,1.195346,4.804691,-4.3972405000000006,,4.640028,4.810213,,,,5.497838,2.819921,-3.1118799999999998,2.3158279999999998,0.265938,,3.441921,,4.311441,3.6986879999999998,3.041099,,,3.893436,2.907997,4.557230000000001,2.598315,1.868854,-0.640129,1.850432,1.5341209999999998,3.6598559999999996,-2.293283,5.796226,-2.873336,1.972648,-3.6171889999999998,1.7831569999999999,0.35820100000000005,-2.24825,,-0.90717,4.690105,-1.583573,4.077927,2.8257125,1.6505020000000001,2.0979740000000002,3.9557379999999998,2.277539,3.1952529999999997,4.058274,1.107248,-4.570881,-5.277683000000001,4.804691,0.541934,3.4213190000000004,,4.093197,-2.093709,,0.041428,2.3176330000000003,3.390568,3.288578,,3.345379,4.6656830000000005,4.823892,,,3.414742,0.795859,0.9936860000000001,,,3.172498,0.052252,5.420652,5.462244,2.9883580000000003,-0.34634299999999996
42-MG-BA,0.588663,2.220789,,,3.7940160000000005,2.3902330000000003,1.304001,7.562607000000001,2.495521,0.071489,0.867452,2.372112,4.216206,2.4283959999999998,2.153142,3.149375,0.16942000000000002,,3.528822,1.019682,0.5066039999999999,-0.306702,3.0093959999999997,0.5403365,-1.844882,0.48771800000000004,,3.3140089999999995,0.9206885,1.347176,-1.7832219999999999,1.411432,-0.372841,1.129277,1.676235,2.808726,3.057335,4.178101,2.248332,4.985524,0.647482,5.149097,4.0482925,1.491058,4.235155000000001,1.571517,,0.995557,4.123663,4.256397,,1.731529,1.247328,3.52011,1.880942,0.796128,0.375664,3.605837,3.5247645,2.128587,0.0728,-0.450167,,1.976387,4.2617959999999995,-2.257646,5.542683,2.8681349999999997,2.811741,1.133519,2.366978,3.300706,1.047857,,,2.8241630000000004,2.3606380000000002,2.179363,,3.4599349999999998,4.878786,6.124294,-0.354545,3.4898050000000005,2.367918,0.564789,6.367808999999999,1.9000515,,,0.008112999999999999,7.430744,4.255356,-1.993066,-3.883122,-5.618321,,-6.773614,4.062755999999999,-2.1297194999999998,1.671397,2.538774,5.513215,-4.778101,3.4444199999999996,,3.7702089999999995,1.433119,-3.670236,,2.420287,1.7584240000000002,1.370277,1.6102670000000001,3.7154540000000003,4.951568,4.824023,2.588931,2.940477,1.724965,-0.861116,-0.556538,3.058177,,0.300682,2.720582,1.488501,1.946655,,5.005369,2.1330560000000003,3.054942,5.567731,3.265494,,1.601297,-3.972513,3.4343529999999998,,,-0.15848399999999999,3.947028,4.610512,4.3742540000000005,5.149001,0.189908,-0.18924100000000002,2.35531,0.152416,6.037311,4.71939,,0.472555,4.220007,1.9338279999999999,3.6697870000000004,3.993747,0.358773,1.3575265,3.141003,2.0507400000000002,,4.734585,4.018283,3.149771,4.9170370000000005,2.89679,4.766893,3.860535,2.153436,5.359516999999999,3.431504,0.76778,4.56308,2.91748,4.808952,,3.464539,-1.256425,1.765555,3.337478,-3.015468,4.522327,3.4868339999999995,,4.593684,1.021501,3.513407,4.3803410000000005,3.106384,-0.750545,-1.8468189999999998,3.6711730000000005,0.9899020000000001,0.9913420000000001,2.2814919999999996,3.60895,5.556321,5.344936,-0.207477,1.47078,3.334429,,2.2790779999999997,1.458858,4.2129769999999995,2.295323,4.2512419999999995,2.5131419999999998,1.0366540000000002,2.4019369999999998,-2.326073,2.1711650000000002,-1.358752,-1.265288,1.7560240000000003,-0.128619,1.706939,2.441087,3.301042,1.264968,2.071567,4.756183,,3.3489269999999998,0.985792,1.8441290000000001,2.549868,-2.237091,5.017669,,3.1673150000000003,-3.0081290000000003,,-0.31064200000000003,3.066103,2.582966,-0.963558,8.287842999999999,0.273736,5.127341,1.2062979999999999,-1.4609450000000002,,,2.029259,3.714154,2.669859,,4.850979,1.868714,0.9466889999999999,0.186855,5.487946,,2.212679,2.271345,4.135305000000001,,4.547630000000001,3.4086404999999997,3.983745,3.292885,1.6713830000000003,4.391871,-5.2609615000000005,-1.5411489999999999,4.596544000000001,4.083963,,,,5.563228,2.0404025,-5.733821,1.658671,0.636468,,3.512354,,4.231944,5.370386,3.23717,,-1.508664,0.753522,2.827552,4.0723970000000005,3.283267,1.787891,-0.824049,1.398749,1.412435,3.864934,-2.512281,4.8182089999999995,-4.345532,2.5582759999999998,,2.767519,-1.235269,0.172259,,-0.03273,3.716397,-0.286881,4.729916,1.810019,1.7616450000000001,2.421024,4.205502,4.045783,3.222913,3.695775,0.965089,-4.640557,-1.187591,4.735352,1.870629,5.184216,,4.5852319999999995,0.518429,,0.553602,1.8734080000000002,2.468955,3.605198,,3.3455230000000005,4.8838550000000005,4.266896,,,4.183762000000001,1.17639,2.538389,,,1.339216,2.2356130000000003,5.495883,5.568079,3.082424,-1.651068
451Lu,-3.3191059999999997,4.793044999999999,,,3.5350629999999996,1.467223,1.328021,8.796902000000001,2.9045900000000002,-0.28216199999999997,0.799543,1.611529,0.13028900000000002,0.923808,2.334552,4.496987,0.432667,,4.079092,3.5099089999999995,3.014341,-0.064224,3.640249,2.1075835,-3.03615,1.408727,2.270997,3.437531,2.190706,2.1291729999999998,-1.0656715,2.8013060000000003,-0.752042,3.4366730000000003,4.3894519999999995,2.6979610000000003,3.00854,4.155901,3.507846,3.797979,0.6579520000000001,5.630423,4.437027499999999,2.511273,5.517809,2.334731,,2.634159,5.126745,3.183511,,3.623889,1.416722,4.266714,4.411958,2.589823,1.190909,2.623695,3.687495,0.699815,4.777929,5.066351,,0.425311,4.723877,-2.192095,5.630909,3.4376620000000004,3.417069,1.313672,2.045301,2.863469,-0.24301399999999998,,,3.5812634999999995,1.6742259999999998,-1.3277809999999999,,2.8934330000000004,4.663319,4.99443,-0.152517,3.5663910000000003,3.823923,2.984802,4.650009,2.0464995,,,-0.21398499999999998,7.030568,-3.5405580000000003,-3.755447,-2.9974689999999997,-0.443004,,-5.020364,4.2465589999999995,-1.3256065000000001,1.8773900000000001,2.800303,5.284547,-3.364321,2.698589,,4.841941,2.892895,-6.135208,,2.6133040000000003,1.746802,2.266264,4.259923000000001,1.1314959999999998,5.567811,4.970929,2.391962,2.8219369999999997,4.117408,0.975419,0.792858,4.276863,,-1.420648,3.765947,2.147414,4.130678,,5.342775,2.863283,4.95545,5.604546,1.6667169999999998,,1.825017,-3.7719065,4.0244290000000005,2.585964,4.543842,-0.7097289999999999,5.254027,3.8592440000000003,4.771882,5.580114,2.920958,2.900805,-0.110518,0.005905,3.5273160000000003,5.468108,,0.254446,4.807925,3.0882709999999998,4.901909,4.907331,-1.406474,0.16660500000000011,0.037774,0.9059280000000001,,4.292657,4.652628,3.610335,5.630973,2.993816,5.193837,3.8509870000000004,2.451478,4.151402,3.716102,1.0071510000000001,5.040038,1.696736,3.9078180000000002,,4.236616000000001,-1.739587,2.348753,3.5746260000000003,-4.2952379999999994,4.572623999999999,4.615506,,4.367602,3.5748010000000003,4.590675,4.290786,1.6949130000000001,1.416867,0.628861,5.429869999999999,-0.9960049999999999,1.867321,4.768408999999999,4.136533,2.582881,4.755289,-1.9044330000000003,2.237135,2.287492,,1.830355,3.142415,4.1825220000000005,1.106535,4.205431,1.380082,-2.822136,4.4493825000000005,-1.60894,3.576226,1.874903,2.123437,3.142641,-5.937544,2.154787,2.467246,2.842723,1.232956,1.863963,4.823826,,3.448404,1.327379,4.817398000000001,3.2416709999999997,-3.025286,-0.467838,,1.528887,-2.539628,,3.843526,3.226608,3.9047389999999997,,7.782991,2.972955,2.5247,1.597638,-0.706833,,-1.295139,1.536637,4.91376,2.455689,4.142019,2.371888,2.64679,-0.658032,3.492974,5.548728,,-2.1319820000000003,3.578725,4.274652,,5.137891000000001,4.7138295,5.423223,-2.0781709999999998,1.676147,4.77794,-3.5430210000000004,0.540461,4.463387,3.6156300000000003,,,,5.393330000000001,0.8030485,-3.7787040000000003,1.8738759999999999,-0.940738,,3.576226,,4.264743,5.078379,3.437531,,-0.655079,-0.208283,2.548644,4.775638,3.037856,3.678091,-1.932922,3.1219080000000003,2.2314119999999997,4.130678,-2.647653,5.920631,-2.694983,1.756945,-5.63022,0.44021000000000005,0.48185500000000003,-2.484283,,-5.993595,4.716957,1.076749,5.115883,4.0092535,1.71285,2.52124,3.794603,0.604166,2.458143,4.299016,1.252675,-5.398934,-5.19004,3.8634809999999997,0.08470599999999999,4.039558,,3.7633959999999997,-1.4900129999999998,,0.503637,,1.88631,4.130678,4.114102,3.8767620000000003,4.936376,4.921322,,2.133957,5.052378,1.036283,2.720628,,1.720593,3.081418,2.359897,5.483329,5.631951,2.657539,-0.138739
5637,1.62659,3.1669669999999996,,,3.848007,1.039952,1.128232,8.011649,2.7343665,-1.935661,-5.046579,1.814428,1.669125,0.601839,0.352058,2.594286,-0.036331999999999996,,2.501976,1.793335,1.5252379999999999,-0.251663,3.584314,1.640839,-3.937149,0.073988,3.3279980000000005,2.690829,2.898812,2.1988830000000004,-0.6994365000000001,1.6725240000000001,0.55747,1.508923,2.754414,0.467789,0.75379,3.617422,-0.901641,3.745252,-0.260823,5.020439,4.041875999999999,0.8077979999999999,4.640324,2.10682,,3.020905,4.2296309999999995,2.671669,,2.919725,-1.021565,4.41046,0.28533400000000003,1.086791,-1.6237030000000001,3.504178,3.206796,-1.6794930000000001,-0.7754840000000001,-0.494399,,0.030124,3.9983989999999996,-3.2852069999999998,4.737861,3.6469440000000004,2.3566130000000003,-0.6100300000000001,1.980621,3.6393410000000004,-0.401183,,,3.288613,1.073452,2.779867,,1.800269,4.017281,6.712471000000001,-3.069011,2.789005,2.867811,3.622498,5.181353,1.429814,,,-0.877627,6.700042,3.98889,-3.599412,-2.528283,-0.886483,,-8.391207000000001,4.3832949999999995,-3.0098195,1.685527,2.770517,5.376598,-3.449037,2.643612,,1.939301,1.2062540000000002,-7.119377,,-0.20723000000000003,1.6498849999999998,1.240585,1.591453,1.9940069999999999,5.113558,4.615836,1.5040850000000001,1.8640919999999999,1.419324,-0.534882,-0.541614,2.992609,,-1.287405,-3.955426,2.2048349999999997,1.09554,,3.790973,0.15767,2.646218,4.330522,2.7879970000000003,,0.403312,-2.531626,-0.423464,,,0.44315,1.9149180000000001,3.5561,2.667583,5.1945879999999995,1.859268,-1.0105110000000002,0.17959,-0.8771610000000001,3.226683,4.181748000000001,,-2.8643259999999997,3.6557980000000003,2.925121,3.9953300000000005,3.8144760000000004,1.155883,0.4849455,0.105019,1.5957569999999999,,4.2641089999999995,4.503211,3.232931,4.285019,2.572695,4.857958,3.179637,2.060524,4.779142,3.368058,1.335373,4.2494,2.7865849999999996,4.927047,,3.786662,-2.636027,1.641764,1.22264,-3.9643550000000003,4.31112,2.956273,,3.4811620000000003,1.911914,2.7749490000000003,3.165614,2.419091,-1.6431639999999998,-1.015492,4.102639,-2.804893,2.021769,1.871204,1.653678,2.7763419999999996,4.753758,-1.133468,2.186245,2.203312,,1.030098,2.879686,4.1270489999999995,0.959678,3.969205,0.05221900000000001,-2.4098669999999998,2.5074425,-4.064349,1.7052889999999998,-0.5211779999999999,-0.25215,2.153267,0.8245549999999999,2.855292,0.523138,3.722422,0.692666,2.329771,3.6751370000000003,,2.295834,1.4590530000000002,1.8126639999999998,2.027323,-4.053997,3.15298,,3.473868,-3.652195,,3.605114,0.46963299999999997,0.572228,-1.280658,9.764777,1.0925535,3.170013,1.7321099999999998,0.341318,,,1.091269,2.687886,0.303753,,1.265865,1.900307,2.017083,1.180549,4.479131,,2.0585744999999998,2.224047,3.8428809999999998,,2.812097,4.4398215,3.0426889999999998,3.187293,1.415925,4.333381,-5.9352315,-1.046618,4.096379,4.048562,,,,5.182587,2.862476,-5.4393519999999995,1.4103459999999999,2.519526,,2.787132,,4.513157,3.720852,0.9469110000000001,,-2.2936549999999998,4.3444139999999996,3.272073,3.6838330000000004,2.3363389999999997,2.276338,-0.545322,1.265644,1.308891,3.196352,-2.821356,4.9576150000000005,-1.622735,1.6863709999999998,-4.770044,0.021833,0.12929000000000002,-1.955397,,0.271173,4.299404,-1.567683,3.4997830000000003,3.1723600000000003,1.322103,2.1090720000000003,3.8125139999999997,2.474895,2.880002,3.795981,0.7724260000000001,-6.611547,-5.240073000000001,4.061807,1.030792,4.3122110000000005,,2.954837,0.288664,,-1.234063,1.056853,2.531726,3.19349,,2.238905,4.082254,4.5128,,,3.503314,0.028908999999999997,1.816516,,,0.556053,0.239558,5.1458330000000005,5.274519000000001,2.519388,-2.88921
